#{"t_start": 1770443879.6521912, "env_id": "None"}
r,l,t
-138.499162,40,194.225465
2720.244977,200,194.832036
9140.347591,200,195.490294
-893.239269,28,195.580332
12270.012258,200,196.173676
8053.478054,200,196.757137
13655.72411,200,197.469534
9164.124419,200,197.798129
-285.778546,200,198.02099
5867.359215,200,198.210548
11214.160774,200,198.416265
10164.013589,200,198.634039
6506.651949,200,198.821243
11887.256829,200,199.029665
9768.387711,200,199.236204
2307.429505,200,199.433997
-997.651355,5,199.433997
12108.638572,200,199.672373
5140.731353,200,199.888672
10381.691188,200,200.122818
9881.654363,200,200.344515
1832.708437,200,200.560905
15371.382527,200,200.802299
5476.689832,200,201.056569
6458.151362,200,201.295914
-1002.224377,1,201.303902
10236.814282,200,201.533736
11502.187292,200,201.796835
12232.910932,200,202.0517
3358.618673,200,202.271606
11376.041654,200,202.492841
2176.628271,200,202.759512
11684.147801,200,202.993876
482.62713,200,203.226921
-73.638501,15,203.241251
6887.536428,200,203.461864
5215.144505,200,203.683542
4882.003618,200,203.928534
-989.768572,1,203.941532
802.22582,200,204.199404
8167.584798,200,204.419977
11050.451674,200,204.637158
11914.920887,200,204.828296
9653.123879,200,205.051847
9380.387291,200,205.282999
2234.620568,200,205.493897
-926.058469,4,205.499238
10843.502115,200,205.705701
13323.652181,200,205.924241
12415.392486,200,206.129162
229.503758,200,206.334145
10066.58955,200,206.576505
8425.361422,200,206.782617
11497.277262,200,207.012039
15334.723857,200,207.250078
5701.129794,200,207.473367
9628.650045,200,207.704825
3172.88498,72,207.791764
-1004.072767,1,207.791764
9876.24626,200,208.027468
3324.727057,200,208.286384
9652.264846,200,208.507773
7649.102793,200,208.727158
13868.895979,200,209.015399
10707.122589,200,209.246986
2367.90647,59,209.318895
3868.228984,200,209.560852
1999.279113,200,209.824943
337.058136,200,210.073326
1642.056672,200,210.279531
11250.618519,200,210.486131
7669.017123,200,210.703693
-919.346906,9,210.703693
1749.072729,200,210.924271
-569.657208,9,210.927263
563.325945,200,211.138818
10927.276273,200,211.374893
1242.511467,200,211.582402
9398.220679,200,211.787645
604.454051,200,211.989273
12011.029556,200,212.20084
7616.135581,200,212.402627
5331.075453,200,212.596202
8763.165796,200,212.811587
1851.972387,200,213.007873
2159.628396,200,213.203818
2037.8277,200,213.40053
11979.079996,200,213.608857
8294.959868,200,213.8122
11650.835548,200,214.030514
4877.037657,200,214.27467
2987.197013,200,214.543647
728.919035,200,214.878938
9985.191301,200,215.267748
11356.290499,200,215.610065
11285.023226,200,215.896437
5153.99418,200,216.248235
11205.322651,200,216.797346
12502.483927,200,217.328836
9831.341244,200,217.902839
7026.59728,200,218.425849
425.876438,200,218.951972
10212.742346,200,219.511756
13243.88539,200,220.061372
10854.643991,200,220.593406
11617.346988,200,221.115144
5697.799756,200,221.634963
11943.043957,200,222.156313
13630.281232,200,222.686013
6532.124141,138,223.065687
4718.863139,200,223.569544
906.791708,31,223.665881
-976.644783,1,223.675845
12468.59414,200,224.28813
736.435963,200,224.794059
7296.3146,200,225.39679
13872.901262,200,225.951165
6752.615315,200,226.472008
2129.577617,200,227.048757
11985.175506,200,227.602625
8163.140945,200,228.105438
9427.259248,200,228.612678
10512.080721,200,229.078364
7052.323763,200,229.575571
10218.701304,200,230.038005
594.863364,200,230.50012
14393.11917,200,230.975896
-89.239373,200,231.439954
-409.411397,200,231.909723
2085.402607,200,232.376353
14150.401053,200,232.85269
10080.405238,200,233.357213
9466.154824,200,233.836657
14959.010468,200,234.335565
1538.174245,34,234.457021
6109.164861,200,235.078404
3919.608575,200,235.592405
5580.477097,200,236.1418
-678.978352,91,236.401026
8159.911698,200,237.021301
12184.042148,200,237.589093
6339.711286,200,238.155873
4847.175769,200,238.749773
1834.509333,200,239.386079
530.71168,200,239.940602
6516.754756,200,240.530747
8195.441983,200,241.110866
12676.20151,200,241.702255
7309.660407,200,242.28836
3974.041959,200,242.8047
10472.878884,200,243.318079
3972.34149,200,243.820071
1032.538337,200,244.39021
-366.190791,17,244.454738
7405.029028,200,244.983179
11708.672713,200,245.536578
9718.307571,200,246.091895
5792.305086,200,246.633107
6477.81186,200,247.106844
7066.669839,200,247.598153
10557.18932,200,248.081217
9444.099121,200,248.673379
9820.559301,200,249.279598
5075.568681,200,249.849715
4945.293648,200,250.405488
9255.342027,200,250.967768
-153.856181,200,251.592045
8135.1665,200,252.181799
9685.691981,200,252.792742
5276.502975,200,253.37024
12428.192738,200,253.908546
3949.714746,200,254.498052
1508.157238,76,254.724492
8069.227329,200,255.307796
12559.976889,200,255.940526
10386.759371,200,256.54095
7900.380085,200,257.063471
5275.593336,200,257.606138
9688.624893,200,258.175812
7888.024308,200,258.834107
6381.224115,200,259.416191
9535.558422,200,260.113793
11651.312822,200,260.67447
89.135376,200,261.341101
13597.569969,200,262.063948
-140.251787,81,262.310869
5706.679863,200,262.908541
-133.644881,200,263.480627
11646.084142,200,264.094808
8627.745047,200,264.676268
12583.14256,200,265.379994
8969.59108,200,266.051635
8776.785371,200,266.710131
1074.640952,200,267.32275
886.460392,200,267.892127
10422.044132,200,268.489202
1778.347726,200,269.046867
10341.849065,200,269.629378
601.174746,200,270.150975
8173.617548,200,270.686633
5137.319598,200,271.194908
-360.274428,10,271.256581
8112.626592,200,271.769124
6009.796641,200,272.289812
3973.485601,200,272.819858
8381.802169,200,273.400494
7918.827966,200,274.019639
5589.037733,200,274.560603
8219.913072,200,275.138324
11307.778843,200,275.749505
7009.582064,186,276.310254
11369.659581,200,276.94356
5968.681861,200,277.567004
13874.645185,200,278.164401
12275.967708,200,278.809165
10524.651993,200,279.478286
5846.659081,200,280.142986
-185.999415,200,280.78891
7790.158731,200,281.393307
-777.094196,8,281.439749
7892.148893,200,282.074885
2299.969187,200,282.672442
-995.417455,1,282.682655
7634.3583,200,283.298579
5867.891317,200,283.897873
4532.729121,200,284.550602
12613.247539,200,285.136855
11696.860018,200,285.785537
11800.382168,200,286.337801
10860.445722,200,286.925635
-953.301162,1,286.925635
9377.221215,200,287.518187
3282.924146,200,288.13239
14153.180933,200,288.704678
10717.350304,200,289.288021
1424.436785,200,289.947178
9641.261422,200,290.536337
2424.273702,200,291.098032
5104.519534,200,291.76576
2806.141354,200,292.60886
-968.290461,1,292.60886
12318.899416,200,293.140751
7667.356053,200,293.719951
9626.789932,200,294.251335
2884.417102,200,294.867826
5521.922052,200,295.712737
5836.314896,200,296.333944
9044.868166,200,296.995776
1469.959347,200,297.633883
8649.984666,200,298.226151
1022.270234,200,298.80462
1768.280488,200,299.401053
10073.765944,200,300.025188
8718.541842,200,300.648036
5781.628381,200,301.260038
6552.721227,200,301.94981
7949.334451,200,302.57385
12218.537713,200,303.20254
10518.458667,200,303.781676
8333.503051,200,304.379087
-995.888133,1,304.384138
11768.173929,200,304.906041
1219.371755,200,305.526474
9092.165882,200,306.154018
7356.360547,200,306.74531
11939.208616,200,307.373503
4176.458198,200,307.939402
7689.894116,200,308.459724
8903.744334,200,309.052569
11466.775214,200,309.663898
2872.248884,200,310.19341
13295.557451,200,310.716827
4945.208195,200,311.258358
9656.659311,200,311.772232
-983.302713,10,311.811671
1927.366498,200,312.462225
7679.626158,200,313.03913
3228.706566,200,313.530068
5041.673657,200,313.995409
8661.585444,200,314.583824
-968.713095,1,314.587357
-977.390873,1,314.589367
4891.532924,200,315.099724
-102.199859,200,315.609814
12224.343742,200,316.170274
4914.790206,200,316.701068
12782.594502,200,317.213578
863.852803,200,317.694345
15257.924905,200,318.217275
11872.560421,200,318.797782
8665.650044,200,319.360075
13664.924185,200,319.932813
11229.886266,200,320.544473
8005.779828,200,321.092489
8093.037699,200,321.662689
12595.98189,200,322.274408
10598.578695,200,322.813307
8485.580769,200,323.427051
9431.547251,200,324.013801
6178.811932,200,324.612611
-715.074031,5,324.652049
4997.244375,200,325.298728
9418.575864,200,325.880343
10993.094759,200,326.452255
9412.001881,200,327.029749
9300.129268,200,327.661739
7683.115358,200,328.255955
11725.181888,200,328.852614
10674.845049,200,329.511358
3300.422277,200,330.084843
11415.316662,200,330.636261
-981.443824,6,330.663061
7271.580275,200,331.187989
2275.152395,200,331.812847
-177.582903,200,332.41262
-987.234662,1,332.439194
1613.33653,70,332.674278
3603.574042,200,333.342688
11256.547593,200,334.487114
11028.256103,200,335.356348
7980.033221,200,335.940806
7348.949792,200,336.546781
8959.049634,200,337.10413
9550.874492,200,337.734231
8119.386682,200,338.366711
9318.326798,200,339.053044
8396.720099,200,339.68224
12736.64074,200,340.410525
6294.281795,200,341.014371
8465.102616,200,341.6095
1469.9726,200,342.179848
2483.64505,200,342.780483
13317.343548,200,343.386865
11777.508374,200,344.035368
-962.00229,1,344.038369
9907.274866,200,344.702718
10337.167878,200,345.409526
7338.663362,200,346.035667
4067.873535,200,346.683542
1338.845417,200,347.403293
7113.218767,200,348.003685
4747.508382,200,348.57872
939.636609,200,349.122006
12183.164477,200,349.751191
2513.80452,200,350.284711
4749.447247,200,350.879957
5640.631676,200,351.437977
9487.207966,200,352.054009
9009.460648,200,352.679734
6774.692268,200,353.25383
4633.214331,200,353.919077
5246.088534,200,354.49076
8018.687934,200,355.133074
8326.452737,200,355.823789
4998.445362,200,356.420662
6443.361414,200,356.986954
11452.944627,200,357.593317
9888.504653,200,358.177131
9665.803055,200,358.737542
9977.079773,200,359.408299
1246.017607,200,359.967285
11110.48407,200,360.572587
10566.531905,200,361.108135
777.69037,200,361.722718
8625.714806,200,362.332016
5277.918706,200,363.010098
7286.378727,200,363.616591
10908.166809,200,364.313596
6299.811363,200,364.866859
9037.519541,200,365.473712
6790.85951,200,366.01925
4662.755646,200,366.677243
11120.319857,200,367.281931
6397.596912,200,367.812783
3859.347609,96,368.057407
10377.059335,200,368.578724
3308.922355,200,369.042556
11699.983167,200,369.647933
9710.018256,200,370.336399
6401.45037,200,371.009761
8639.424357,200,371.551723
4067.43827,200,372.136044
4034.811018,200,372.789292
7442.519626,200,373.481283
5591.096877,200,374.050267
6923.131641,200,374.668152
3262.622105,200,375.282095
10327.469092,200,375.888826
2546.19852,200,376.47682
14046.70757,200,377.163545
11832.75194,200,378.170804
1607.981511,200,378.726752
12372.872421,200,379.317284
8816.479542,200,379.858987
6022.278846,200,380.949424
10742.482668,200,381.5573
2643.955336,89,381.868654
9496.258781,200,382.454884
4082.519984,200,383.059711
10279.119812,200,383.755972
6405.403925,200,384.323125
10343.287365,200,385.230334
5268.254869,200,385.844944
404.422752,200,386.597865
855.023115,200,387.181585
9621.81175,200,387.816381
3785.279237,200,388.497849
6434.358734,200,389.211724
2907.899114,200,389.899638
12584.21306,200,390.515562
2422.198493,200,391.089117
6773.264298,200,391.650595
-564.343373,13,391.712325
-470.808832,17,391.7943
1619.787349,200,392.441274
9159.298631,200,393.13913
9344.530615,200,393.714061
11054.014242,200,394.421156
8132.146535,200,395.149021
11516.723189,200,395.819009
9498.726702,200,396.399606
4337.673335,200,397.003998
7706.230983,200,397.720815
6016.447206,200,398.436201
-808.796839,5,398.447998
9110.570837,200,399.103472
4453.079095,200,399.683694
-959.163661,6,399.713159
10104.200925,200,400.403638
12830.550202,200,401.069738
6431.065076,200,401.772579
-999.195014,1,401.817445
1804.898261,200,402.435099
8688.465117,200,403.005223
12098.798521,200,403.577133
14020.2236,200,404.276128
1690.847247,200,404.913044
9381.920793,200,405.562034
6760.514143,200,406.127638
10193.008362,200,406.824616
2428.159071,200,407.415364
13431.774901,200,408.098581
7798.336593,200,408.739898
7823.985542,200,409.325456
5628.54992,200,409.874948
-776.007791,6,409.902844
10323.095486,200,410.496281
9729.710404,200,411.186852
8920.296662,200,411.841044
7649.802379,200,412.422168
4207.863268,200,413.072476
-392.252641,79,413.322946
2970.738306,200,413.936327
-995.080017,1,413.944748
1780.564467,200,414.566576
14819.040469,200,415.188083
4946.600961,200,415.789397
7019.6365,200,416.423487
9262.454781,200,417.073313
10535.521943,200,417.865551
14817.453225,200,418.507535
10877.60427,200,419.081862
4166.463088,200,419.643562
4637.591991,200,420.25247
9779.417738,200,420.89591
1289.918295,200,421.597215
8554.353542,200,422.234995
-629.713845,24,422.352832
9277.997007,200,422.966065
12363.134738,200,423.687167
8943.414208,200,424.328942
10233.013372,200,424.959239
10543.134955,200,425.606459
2904.544052,200,426.223009
394.581986,45,426.395951
1191.561483,200,427.073715
5566.475729,200,427.64924
-986.658138,3,427.654239
9490.327922,200,428.33327
12901.421473,200,428.934366
10695.360491,200,429.574184
7464.379617,200,430.168441
12094.841817,200,430.857211
2313.757013,149,431.38888
8597.6088,200,432.06828
7557.495753,200,432.689016
8475.135203,200,433.331517
3889.366636,200,433.956561
9048.762363,200,434.624614
2985.160775,200,435.213162
8426.934559,200,435.810843
10044.420226,200,436.49598
2825.293848,200,437.22027
9438.939939,200,437.849475
2161.262373,200,438.452371
9429.808003,200,438.998883
8634.759339,200,439.666409
-996.678565,1,439.672272
4351.716245,200,440.397237
9216.499669,200,441.080992
12220.704657,200,441.754318
5958.411804,200,442.356648
11140.705087,200,442.963148
13093.011714,200,443.661362
3947.870245,200,444.256538
1376.904119,200,444.806528
11756.410139,200,445.530042
4591.929848,200,446.114864
10804.450762,200,446.719318
9868.46838,200,447.339865
6854.360155,200,447.956968
1479.727303,200,448.591508
4507.698743,200,449.21708
12728.541333,200,449.7766
1190.77967,188,450.307389
14197.873177,200,450.992267
11669.230531,200,451.695441
-549.629205,24,451.772553
5498.032014,200,452.355484
7612.73693,200,452.994606
6378.274794,200,453.572683
9295.020345,200,454.167614
3948.751443,200,454.841424
-396.432979,18,454.91415
8787.450637,200,455.506131
2222.110097,200,456.175964
11355.488786,200,456.796124
1865.958759,200,457.396073
6106.502421,200,458.024851
362.791112,200,458.62582
4303.749986,200,459.182787
6272.465989,200,459.855918
7662.618695,200,460.45824
10310.831431,200,461.045581
11308.349289,200,461.685638
11640.600044,200,462.293045
7926.727805,200,462.933621
10860.450324,200,463.594876
-988.40647,1,463.611865
5193.806291,200,464.210647
11816.967742,200,464.88203
9508.393207,200,465.452474
7951.166544,200,466.068135
7558.650324,200,466.720306
4387.246532,200,467.346984
5939.412401,200,468.195778
10756.771178,200,468.775852
8801.250605,200,469.370502
15233.076961,200,469.958905
8424.544735,200,470.5907
11272.822903,200,471.244909
10971.077623,200,471.90054
3012.625366,200,472.583703
9087.415178,200,473.204718
6809.474528,200,473.831547
11098.795245,200,474.44875
11869.404008,200,475.063195
9534.884682,200,475.643236
2501.833709,200,476.199263
5624.506251,193,476.805873
3231.859075,200,477.371321
11131.476798,200,478.073724
