#{"t_start": 1770923807.9779322, "env_id": "None"}
r,l,t
4643.939265,200,41495.806734
2901.842499,200,41497.663229
3388.052022,200,41499.538543
4261.836808,200,41501.399879
3480.339857,200,41503.258988
2905.4689,200,41505.162155
3451.480266,200,41507.038307
4656.912001,200,41508.88127
4643.826651,200,41510.770534
3064.801947,200,41512.658755
2585.588319,200,41514.566327
3354.607986,200,41516.414126
4572.794784,200,41518.260877
3786.817436,200,41520.170918
3908.245792,200,41522.073718
4022.588736,200,41523.888861
3811.535026,200,41525.781223
2680.430456,200,41527.648476
4221.460703,200,41529.480433
3832.084509,200,41531.352457
3664.872456,200,41533.198352
4497.819049,200,41535.101496
3850.243162,200,41537.039153
4370.011718,200,41539.100066
4664.195262,200,41540.985122
4268.469114,200,41542.825759
3790.514456,200,41544.709036
3904.092755,200,41546.560005
3578.949778,200,41548.601383
2480.209427,200,41550.533522
4091.75314,200,41552.456554
3705.9777,200,41554.431753
4233.691386,200,41556.327632
4611.125752,200,41558.146431
3711.28482,200,41560.020005
4412.843306,200,41561.861286
4290.41529,200,41563.69655
3810.066744,200,41565.639521
3213.446334,200,41567.484075
4772.686027,200,41569.347473
4002.65402,200,41571.270114
4918.046095,200,41573.140946
2799.835321,200,41575.134797
4148.354829,200,41576.980845
4519.949051,200,41578.843844
2876.789581,200,41580.694517
2956.268867,200,41582.75872
4296.315236,200,41584.953341
3779.079001,200,41587.053851
-193.594701,1,41587.065915
5077.023661,200,41589.203763
4868.068122,200,41591.371069
4291.223342,200,41593.702381
4417.851769,200,41595.882594
3166.867535,200,41598.085612
3967.283401,200,41600.36724
4234.13831,200,41602.971426
2968.68535,200,41605.560621
4531.030255,200,41607.804312
4382.012689,200,41609.921872
2850.804119,200,41612.186719
4095.600108,200,41614.499336
4331.07731,200,41616.70653
2983.300053,200,41618.825522
3397.483926,200,41620.943675
4743.097875,200,41623.104623
3517.11585,200,41625.275937
3605.098644,200,41627.49433
4279.39621,200,41629.654539
4217.294513,200,41631.841833
3937.810745,200,41634.039509
3791.148653,200,41636.132333
5180.829943,200,41638.195416
4592.799076,200,41640.281761
3624.103652,200,41642.452531
4942.785295,200,41644.608165
4272.797289,200,41646.733949
3935.680446,200,41648.859509
4073.509345,200,41651.030319
3906.891891,200,41653.193511
3867.848527,200,41655.283848
4046.988136,200,41657.375758
4184.045659,200,41659.448506
4456.221357,200,41661.592123
4284.700549,200,41663.734156
4399.476953,200,41665.787656
3425.066823,200,41667.847603
4824.912248,200,41670.011846
5220.845241,200,41672.194167
2962.362654,200,41674.429564
4218.133408,200,41676.578177
4751.152012,200,41678.694995
3821.780986,200,41680.902275
3708.489755,200,41683.065243
4513.33359,200,41685.176045
2957.531565,200,41687.144554
