#{"t_start": 1770188201.7111228, "env_id": "None"}
r,l,t
5371.378045,200,2429.073123
4493.453015,200,2429.264579
-105.132503,7,2429.272879
-112.570763,9,2429.281893
4634.990711,200,2431.098731
1772.41142,200,2431.312
-86.547865,8,2431.323996
4710.763984,200,2431.495392
4873.399029,200,2431.685675
4449.067328,200,2431.865679
6062.374243,200,2432.105329
5789.453417,200,2432.344588
4720.156523,200,2432.555114
6119.197844,200,2432.80997
3317.64846,200,2433.048537
5052.350293,200,2434.937505
5184.344451,200,2435.126261
4265.648952,200,2435.312631
4940.631303,200,2435.559317
5069.39845,200,2435.815323
5173.365517,200,2436.044096
-162.592941,4,2436.0482
-125.535234,5,2436.055371
4475.999645,200,2436.26449
5537.228256,200,2436.451312
5410.640708,200,2436.64025
3280.694516,200,2436.822361
4472.002967,200,2438.83182
4236.322903,200,2439.020331
3818.11182,200,2439.212264
4847.236286,200,2439.391231
4554.459034,200,2439.572387
4521.734096,200,2439.753766
4707.796244,200,2439.932889
4656.122501,200,2440.132514
5034.977023,200,2440.311862
5205.875831,200,2440.490102
5226.111886,200,2442.47712
4950.217125,200,2442.664226
4762.860485,200,2442.922161
5299.177875,200,2443.262188
5011.451457,200,2443.479657
4462.237222,200,2443.773016
4655.703531,200,2443.971696
5176.846066,200,2444.168099
5328.845693,200,2444.354377
5080.675971,200,2444.530557
-185.86684,1,2444.533622
5269.038121,200,2444.704687
5505.355946,200,2446.543533
-199.218885,1,2446.543533
4816.113076,200,2446.724487
4668.114698,200,2446.903339
5422.849851,200,2447.084319
5233.122947,200,2447.276145
4851.26934,200,2447.450843
5011.911333,200,2447.640515
4815.003464,200,2447.829791
4675.496662,200,2448.004871
3382.536363,200,2448.186037
4796.75792,200,2449.937552
5292.681707,200,2450.129205
2810.599125,200,2450.307718
4501.154808,200,2450.651445
5116.824124,200,2450.880249
-164.790588,6,2450.887342
4816.212429,200,2451.10001
4988.120187,200,2451.285231
4971.190987,200,2451.470506
5162.281836,200,2451.680078
4880.985515,200,2451.897321
4970.331808,200,2453.690158
5062.745318,200,2453.879507
5117.173491,200,2454.055922
5631.468637,200,2454.418076
5811.381097,200,2454.610036
4186.262927,200,2454.789776
4919.400293,200,2454.968125
0.021278,11,2454.980934
4964.021163,200,2455.157988
4807.018425,200,2455.347111
4371.831112,200,2455.527313
5360.779759,200,2457.328735
-163.834191,5,2457.337929
4548.522752,200,2457.537168
5189.505783,200,2457.717134
4804.695878,200,2457.937076
4692.630877,200,2458.131309
4303.520252,200,2458.320536
4659.465277,200,2458.498492
4671.374341,200,2458.687029
4301.245306,200,2458.870467
5231.575995,200,2459.051461
4130.354411,200,2460.799512
4234.541073,200,2461.000338
5484.765164,200,2461.189335
4811.503478,200,2461.363748
3770.233888,200,2461.545873
5264.299906,200,2461.724513
4642.639247,200,2461.905697
4709.117217,200,2462.085073
4244.200013,200,2462.265307
4528.921179,200,2462.446944
4333.985517,200,2462.622456
4729.42131,200,2464.354857
4270.07209,200,2464.544931
4715.621188,200,2464.718407
3317.294847,200,2464.898961
3424.455381,200,2465.099001
4305.031884,200,2465.277012
5924.90785,200,2465.475537
5420.393084,200,2465.656356
4306.641415,200,2465.855923
-48.870838,13,2465.869041
5357.492534,200,2466.047434
5210.011601,200,2467.897249
5119.006568,200,2468.090787
5060.254833,200,2468.297779
4221.684721,200,2468.508945
3426.028383,200,2468.69325
4725.105325,200,2468.883494
4260.355455,200,2469.063537
5095.209699,200,2469.259877
4477.587478,200,2469.444425
4952.549573,200,2469.626023
3558.114852,200,2471.455482
5043.879413,200,2471.653712
4761.613775,200,2471.834989
3517.103483,200,2472.011063
-182.796983,1,2472.022681
4485.074981,200,2472.199144
3797.727287,200,2472.383756
-178.274364,2,2472.383756
4982.926052,200,2472.623336
4865.794985,200,2472.80885
5535.23236,200,2472.996547
4130.535677,200,2473.177161
2272.159738,200,2475.047315
4370.391076,200,2475.237272
4741.691268,200,2475.514087
4961.712833,200,2475.71565
5496.094109,200,2475.919905
4795.083135,200,2476.098491
4536.115193,200,2476.268043
5477.903622,200,2476.458524
4326.657763,200,2476.631771
4538.470657,200,2476.806266
3101.995342,200,2476.987611
5153.332276,200,2478.837834
5235.903376,200,2479.01704
5156.60989,200,2479.194839
4340.750604,200,2479.372941
5166.28317,200,2479.671506
4437.876812,200,2479.853082
4307.899059,200,2480.040684
4547.577431,200,2480.223416
4867.450164,200,2480.399565
4382.416303,200,2480.577604
4477.726434,200,2482.329882
5014.262259,200,2482.590432
4878.343231,200,2482.882578
4359.913718,200,2483.154644
5015.430239,200,2483.341555
5167.433458,200,2483.519539
5048.023235,200,2483.78324
5238.296626,200,2483.981276
5025.847207,200,2484.188508
5476.070071,200,2484.36705
4993.058726,200,2486.454156
4535.122766,200,2486.642357
4112.07874,200,2486.829974
4199.184547,200,2487.059774
5010.794399,200,2487.261571
5420.863119,200,2487.47241
4918.176099,200,2487.733977
4790.182135,200,2487.928681
-154.7977,6,2487.937631
5279.902507,200,2488.141543
2893.603274,200,2488.35589
3647.356983,200,2490.567624
4633.941381,200,2490.779311
3817.551157,200,2491.004695
4174.227849,200,2491.226229
5230.863029,200,2491.430021
5416.424532,200,2491.639544
2421.779693,200,2491.822827
5467.489393,200,2492.029948
4287.833505,200,2492.238788
4796.483151,200,2492.460178
4481.470674,200,2492.67322
4770.431039,200,2494.956414
5211.380897,200,2495.14776
4281.445516,200,2495.332486
5247.146001,200,2495.512831
5219.312456,200,2495.706847
4234.245877,200,2495.896975
-141.557884,10,2495.908384
4080.428092,200,2496.180743
4032.545108,200,2496.394052
5492.538677,200,2496.606974
4837.81417,200,2496.826715
3425.737206,200,2498.910009
5115.737295,200,2499.098702
4640.361576,200,2499.295789
5177.560264,200,2499.502681
4685.93835,200,2499.689973
5250.243331,200,2499.899759
3944.757515,200,2500.347136
4909.755351,200,2500.562468
5020.716457,200,2500.813755
5317.588998,200,2501.01115
3306.499396,200,2503.013247
-93.24725,9,2503.02842
3020.12158,200,2503.223384
4420.166257,200,2503.412074
4579.95706,200,2503.605133
4312.123274,200,2503.797946
4572.924098,200,2503.98474
5245.109173,200,2504.171431
4245.532973,200,2504.355593
4748.486894,200,2504.546326
-196.968224,1,2504.546326
4609.187071,200,2504.747064
5068.858328,200,2506.683321
5514.39137,200,2506.899486
3060.970147,200,2507.083609
5009.88732,200,2507.260001
4497.711124,200,2507.454603
4840.457771,200,2507.661145
4470.778212,200,2507.870444
3610.162791,200,2508.060983
3982.041634,200,2508.27352
4618.422947,200,2508.552627
5023.392117,200,2510.459041
4626.630533,200,2510.665525
4733.572755,200,2510.878298
4630.350999,200,2511.077584
4988.971181,200,2511.26417
4319.5814,200,2511.451479
4399.079964,200,2511.638744
5416.487032,200,2511.848554
4371.162172,200,2512.032361
4845.080468,200,2512.242803
4284.001215,200,2512.452221
4174.95723,200,2514.181436
4650.826564,200,2514.352991
-194.107826,2,2514.363133
4617.269071,200,2514.540468
4961.989473,200,2514.727684
-199.365476,1,2514.727684
4943.058059,200,2514.912559
4820.441984,200,2515.092173
4966.122896,200,2515.291977
5179.203533,200,2515.473618
4191.517451,200,2515.677012
2897.43098,200,2515.882312
129.410854,20,2515.902808
5005.656855,200,2517.715025
-158.762361,4,2517.72903
4849.961689,200,2517.907772
5509.391895,200,2518.100172
4762.549155,200,2518.275835
4820.863575,200,2518.459528
-143.104341,4,2518.462319
4015.48924,200,2518.646681
5221.529411,200,2518.831341
4514.595905,200,2519.020062
