#{"t_start": 1771044023.8945363, "env_id": "None"}
r,l,t
3067.112566,200,157.271239
2023.034933,200,157.5847
2431.090967,200,157.874959
2794.592147,200,158.189093
2786.280592,200,158.478776
2374.829373,200,158.779714
2988.666926,200,159.057469
2419.442377,200,159.335174
3476.974349,200,159.642861
2905.096306,200,161.64536
2807.211276,200,161.95071
2318.969149,200,162.265035
2873.139445,200,162.569606
3047.757268,200,162.86756
2743.449793,200,163.17336
2180.647229,200,163.487096
3052.36582,200,163.844913
1957.025418,200,164.210427
3053.40145,200,164.52018
2644.408811,200,164.849633
2812.720387,200,167.070338
2482.671808,200,167.349622
2562.585303,200,167.633688
2546.570944,200,167.93433
2927.810109,200,168.275671
2875.566436,200,168.587706
3200.63489,200,168.898556
2164.025862,200,169.202235
2948.974439,200,169.49746
2812.235419,200,169.805052
2097.480829,200,171.83437
2761.410835,200,172.117586
2492.398516,200,172.424212
2837.57652,200,172.740098
3244.793991,200,173.042841
2942.936416,200,173.350259
2495.857663,200,173.686531
2406.58307,200,174.029138
2545.505705,200,174.319271
3012.801727,200,174.6423
3129.986832,200,176.541073
3188.293808,200,176.835317
2812.396956,200,177.11214
2966.322814,200,177.40957
2017.61664,200,177.704338
2895.335825,200,178.011235
2545.079641,200,178.31874
2736.466756,200,178.618922
2232.227227,200,178.929451
2751.85072,200,179.252536
2717.96157,200,181.206128
2749.877029,200,181.523354
2852.191454,200,181.858751
2832.345665,200,182.156983
2408.347963,200,182.464348
2706.97559,200,182.765325
3222.70452,200,183.109706
2818.873939,200,183.407823
3129.276704,200,183.714672
2949.772196,200,184.002781
2312.032118,200,185.996716
2145.746423,200,186.300595
3360.566445,200,186.637885
2435.441341,200,186.93854
2781.475405,200,187.253922
2360.833157,200,187.570138
3036.778115,200,187.856831
2809.778846,200,188.17087
2722.286342,200,188.485865
-65.351252,16,188.511547
2535.115753,200,188.822822
2983.780763,200,189.135536
2856.339395,200,191.048989
2212.534503,200,191.336002
3005.529932,200,191.677905
1897.197338,200,191.991845
2151.526328,200,192.295991
2283.690524,200,192.615319
3238.789582,200,192.915586
2329.729734,200,193.215523
3004.103195,200,193.523359
2638.994891,200,193.812669
2836.545959,200,195.63696
2520.382218,200,195.945697
3086.552716,200,196.266364
3014.770488,200,196.604514
3525.236758,200,196.9452
2403.324684,200,197.27854
2808.167223,200,197.581562
2517.411483,200,197.878744
2528.135442,200,198.183146
2875.225568,200,198.501483
2738.768432,200,200.500706
-192.220194,1,200.500706
2611.689552,200,200.775786
2807.2529,200,201.067493
2836.115861,200,201.364003
2885.046833,200,201.655826
2107.706901,200,201.970865
2205.893294,200,202.268798
3125.539443,200,202.578429
2502.469394,200,202.910334
2181.9143,200,203.219031
2887.496097,200,205.320457
2884.706649,200,205.617307
2291.744616,200,205.892743
2821.935525,200,206.184049
2959.196199,200,206.465813
3329.051081,200,206.754944
2582.587161,200,207.083548
2812.270039,200,207.371204
-157.166109,9,207.38324
25.64411,23,207.415391
2966.509314,200,207.697638
-159.976046,12,207.707024
2933.481702,200,207.981514
2720.359756,200,209.64521
2821.739125,200,209.916518
2600.160116,200,210.186884
2337.784095,200,210.46063
-130.392948,7,210.471729
2864.006376,200,210.752558
3326.36463,200,211.01527
3403.530598,200,211.292716
3273.079891,200,211.574837
2298.736558,200,211.851929
3134.025045,200,212.179323
2372.769556,200,212.4746
2882.263191,200,214.142425
2907.137859,200,214.424653
2694.102049,200,214.700505
-135.842924,14,214.726611
2884.204563,200,214.992789
2858.152513,200,215.260803
3246.873164,200,215.537691
-199.025964,2,215.537691
3114.677292,200,215.819049
3159.145192,200,216.098923
2952.873328,200,216.393322
2852.482266,200,216.674841
2891.48542,200,218.36707
2736.665258,200,218.645862
2544.117323,200,218.908053
2910.396778,200,219.187655
2995.468275,200,219.470186
2783.895491,200,219.731019
2741.637375,200,220.017401
2605.942004,200,220.302594
2216.450781,200,220.577975
2895.90657,200,220.861409
2391.119631,200,222.539493
-200.73744,1,222.539493
2796.334782,200,222.830522
2651.896463,200,223.11498
2738.968395,200,223.396972
2373.947914,200,223.675908
2558.956355,200,223.951311
3178.375156,200,224.250304
2390.883059,200,224.548162
3168.554528,200,224.839638
2888.600602,200,225.125197
2465.634291,200,226.842403
2844.693869,200,227.127431
3006.764376,200,227.408984
2816.461731,200,227.714316
2236.80947,200,227.994671
2651.0987,200,228.283134
2916.98425,200,228.569658
2878.544422,200,228.855561
2646.768663,200,229.138946
2992.927189,200,229.427726
2990.771786,200,231.091331
2697.33308,200,231.368467
3062.80914,200,231.641092
2401.195015,200,231.914836
2897.900263,200,232.192544
2819.041452,200,232.479472
2639.590587,200,232.800783
2706.643598,200,233.122369
2871.756542,200,233.410518
2263.13121,200,233.696607
2119.842079,200,233.974064
3216.863926,200,235.712132
2977.258048,200,236.022423
2388.071547,200,236.279718
2977.012629,200,236.554182
2986.872877,200,236.822897
2753.609898,200,237.106388
2765.057946,200,237.380589
2881.989108,200,237.659111
3135.180849,200,237.973797
2451.074953,200,238.26
2612.330446,200,239.890015
-183.444718,1,239.890015
3100.124303,200,240.157131
2252.873798,200,240.432532
2255.087669,200,240.71377
2428.520506,200,240.979692
2962.879638,200,241.25741
2800.281442,200,241.52704
2068.788576,200,241.798307
1664.745292,200,242.062803
2226.703243,200,242.345536
2797.502205,200,244.028633
2094.683259,200,244.299319
2716.156248,200,244.576616
3137.277249,200,244.851509
3188.765317,200,245.119565
2882.164096,200,245.386395
2894.374155,200,245.670659
2940.60951,200,245.940671
3455.577311,200,246.21664
2921.601112,200,246.515917
2653.603449,200,248.199365
3071.600647,200,248.482224
2676.496367,200,248.762861
3120.534128,200,249.03521
2982.475406,200,249.306035
3031.43125,200,249.585013
2483.649696,200,249.868904
2859.153566,200,250.143607
3114.262808,200,250.423363
2784.261311,200,250.711895
3172.932611,200,250.986284
2878.095192,200,252.618703
2886.614944,200,252.890644
3156.738509,200,253.192918
2015.850759,200,253.477202
2929.389478,200,253.753301
2848.854637,200,254.021666
2785.155078,200,254.299931
2833.114031,200,254.604575
2960.867953,200,254.878631
2924.673108,200,255.160259
3017.904281,200,256.809246
2948.125267,200,257.079214
3181.432726,200,257.344271
2832.463476,200,257.6226
2863.021838,200,257.8967
3258.914828,200,258.164447
2977.870386,200,258.490688
2353.803427,200,258.776593
-93.077933,14,258.796256
2768.934658,200,259.077052
3453.311269,200,259.368989
3402.638412,200,261.004853
2940.655186,200,261.265823
2204.189694,200,261.528229
-184.749636,2,261.528229
3085.846719,200,261.803628
3181.640615,200,262.065902
2797.064299,200,262.338395
2748.967847,200,262.613636
2394.348693,200,262.886823
2626.331779,200,263.158916
2884.193202,200,263.477623
3158.950616,200,265.116867
3273.870685,200,265.393218
3023.237069,200,265.669239
2356.692344,200,265.933744
2162.045416,200,266.199059
2497.896077,200,266.461749
2832.700097,200,266.737744
2485.020172,200,267.020987
2435.85606,200,267.298359
3093.41727,200,267.573377
2884.199223,200,267.862412
2048.79001,200,269.524023
2679.944268,200,269.78757
3476.386715,200,270.053084
3160.179474,200,270.326403
3170.16816,200,270.608091
2566.236781,200,270.880068
2523.106755,200,271.157398
2911.42161,200,271.440265
-188.324409,2,271.450412
3115.098155,200,271.730372
3136.379471,200,272.028067
3165.3608,200,273.684519
2967.050274,200,273.976396
-127.305043,10,273.986706
2551.61249,200,274.265907
2874.465818,200,274.538502
3542.939265,200,274.809596
3092.223406,200,275.086644
3084.440138,200,275.371395
2539.506141,200,275.659186
2912.183183,200,275.944053
3080.479927,200,276.23996
2940.762719,200,277.903539
3308.600873,200,278.179648
3204.1972,200,278.47595
3133.708807,200,278.757871
-193.122942,1,278.757871
3061.509445,200,279.06902
2165.5579,200,279.328466
2991.438024,200,279.623896
2913.715278,200,279.931584
3283.130587,200,280.222418
2385.403869,200,280.488622
2686.775232,200,282.097957
3162.723426,200,282.362193
2962.357158,200,282.637012
3464.255846,200,282.903665
3199.53937,200,283.179973
2191.393468,200,283.442868
2826.019803,200,283.713516
2910.724732,200,284.025527
2677.812565,200,284.319308
2684.722832,200,284.609452
2579.56045,200,286.359808
2695.593085,200,286.646643
3227.894377,200,286.921125
2942.30705,200,287.198862
3267.900151,200,287.476657
3102.694715,200,287.758006
3172.800421,200,288.034733
3046.468162,200,288.308912
3180.410771,200,288.603179
3149.499006,200,288.897244
2974.535517,200,289.210122
2975.257125,200,290.887977
3095.084813,200,291.167584
-193.584068,3,291.179897
3127.285741,200,291.463098
2970.202878,200,291.728209
2544.306826,200,292.017864
2359.23221,200,292.290159
2759.166251,200,292.563448
3037.424791,200,292.842363
2968.240988,200,293.124663
3064.315806,200,293.399728
2160.273671,200,295.10245
2878.552024,200,295.367001
3186.638587,200,295.642883
3334.59571,200,295.917829
2127.949721,200,296.185473
3011.240418,200,296.47531
3332.506617,200,296.761788
3101.732315,200,297.056098
3224.122107,200,297.338349
3384.643177,200,297.622566
2649.080212,200,299.255144
3354.62999,200,299.559932
2644.48091,200,299.842236
3098.011227,200,300.11753
2492.586662,200,300.380675
3444.910108,200,300.657588
3104.804056,200,300.969673
2713.610466,200,301.281056
2605.682656,200,301.57935
2690.490681,200,301.857113
2960.062185,200,303.524018
3216.408647,200,303.798076
3030.493034,200,304.076074
3056.857674,200,304.356636
3415.437561,200,304.670874
2582.153359,200,304.964432
2570.012633,200,305.269253
3611.05796,200,305.571157
3412.063821,200,305.853457
3010.671937,200,306.149328
3259.469141,200,306.435608
2527.639869,200,308.044365
3142.130722,200,308.302791
3163.25009,200,308.58194
2783.238846,200,308.858053
2507.358049,200,309.122907
3093.573193,200,309.392222
3069.411429,200,309.697093
2882.126654,200,309.99101
-185.255728,1,310.001069
3152.341824,200,310.296194
2746.966461,200,310.58452
3292.600022,200,312.26025
3508.555009,200,312.535845
3057.031567,200,312.808673
3051.486627,200,313.078025
3151.375917,200,313.350103
3177.087622,200,313.625984
2859.286319,200,313.898559
1904.094689,200,314.18835
3606.662067,200,314.48132
3005.246031,200,314.793981
2893.554979,200,316.507063
2816.011928,200,316.85027
2755.811689,200,317.149536
3329.7574,200,317.430958
3283.675082,200,317.715269
3517.446543,200,317.995763
3052.897054,200,318.280439
2467.754138,200,318.562019
3089.440517,200,318.847163
3422.728187,200,319.129
3163.568333,200,320.846484
2953.148259,200,321.134523
3075.321696,200,321.44105
3303.566782,200,321.72731
3206.568444,200,322.02558
3365.277929,200,322.306463
3296.924284,200,322.593345
3526.825819,200,322.877276
2490.878735,200,323.150348
3016.953515,200,323.431676
2899.084932,200,323.723025
3256.321821,200,325.478374
3727.478179,200,325.757079
2748.135682,200,326.061376
2923.011371,200,326.356486
3510.334784,200,326.667954
3664.696398,200,326.966199
3008.719186,200,327.259651
3242.53286,200,327.589335
2430.315127,200,327.967831
2802.667976,200,328.266841
3523.878984,200,330.31742
3137.577226,200,330.605442
3381.91677,200,330.889502
3625.138211,200,331.167014
2602.554435,200,331.433951
3451.220829,200,331.716078
3052.31538,200,331.999192
2806.074439,200,332.274276
2691.199444,200,332.566492
3441.151858,200,332.846946
3084.162525,200,334.826165
3017.789865,200,335.286955
3661.405409,200,335.878696
2869.163289,200,336.239015
3540.44066,200,336.533476
3174.320016,200,336.840016
2399.631187,200,337.182048
3289.558642,200,337.508948
2912.895201,200,337.816501
2882.606857,200,338.111897
2475.685854,200,339.86326
3462.672946,200,340.218211
3370.422089,200,340.611432
2486.392482,200,340.940922
3336.285577,200,341.254669
3635.0752,200,341.58396
2729.317556,200,341.922847
3623.280436,200,342.327467
2990.696134,200,342.677172
3489.400819,200,342.961266
3330.345646,200,343.271116
3357.520953,200,345.160493
2597.039625,200,345.527333
2869.848347,200,345.830714
2721.173866,200,346.113618
3371.210548,200,346.40827
3529.038191,200,346.697426
2946.863133,200,346.98863
1941.869403,200,347.264721
2920.911013,200,347.616924
2651.174603,200,347.954393
3446.246279,200,350.085737
3221.651777,200,350.391742
2701.349168,200,350.691053
3013.772937,200,350.987209
3331.293553,200,351.283178
2939.760137,200,351.576379
3237.037086,200,351.856736
2994.494708,200,352.136523
2485.84995,200,352.417845
3236.048091,200,352.711534
2972.756177,200,354.672344
3021.412616,200,354.958646
3216.464123,200,355.23789
3474.663736,200,355.511541
3554.810078,200,355.848461
3445.301889,200,356.153457
2962.743875,200,356.435805
3568.751194,200,356.720119
3475.810843,200,357.050112
3119.62922,200,357.372581
3372.024231,200,359.421187
3641.690545,200,359.745317
-197.974722,1,359.745317
3358.917607,200,360.047522
3493.644504,200,360.333408
3311.974942,200,360.642707
2432.196414,200,360.934896
3021.28312,200,361.256633
2590.177846,200,361.58376
2992.270464,200,361.925798
2538.718925,200,362.241946
3421.816389,200,364.276327
3125.449884,200,364.564158
3971.251448,200,364.86752
3838.206847,200,365.146219
3017.729609,200,365.448719
3097.859373,200,365.762038
3307.990627,200,366.03903
3354.263424,200,366.332971
2653.166112,200,366.613009
3242.563041,200,366.896246
3376.680031,200,367.190992
2939.943546,200,369.200955
3317.795597,200,369.509632
3048.240649,200,369.799383
3359.121588,200,370.096174
3404.947926,200,370.378919
3552.69427,200,370.672869
2866.877825,200,370.95474
2852.96358,200,371.260837
3456.881391,200,371.543518
2892.740907,200,371.836226
2972.974542,200,373.783526
3639.112313,200,374.08298
2911.782617,200,374.386082
2949.013744,200,374.662046
3344.381178,200,374.940019
2443.622812,200,375.224513
3383.021785,200,375.49964
2935.265363,200,375.783778
3235.505737,200,376.097394
3503.744679,200,376.426687
3234.017514,200,378.39567
3516.850344,200,378.666229
3170.964002,200,378.946932
3062.734154,200,379.229389
3325.308539,200,379.504532
3382.838218,200,379.793293
3579.147137,200,380.093043
3436.215684,200,380.378925
3396.431738,200,380.668854
3137.562037,200,380.942835
3410.72103,200,382.812448
3273.80404,200,383.091155
3374.414416,200,383.381313
3477.284059,200,383.65007
3115.785278,200,383.923665
3368.74884,200,384.208483
3172.268531,200,384.484668
3539.027587,200,384.752329
2876.864273,200,385.033362
3007.963326,200,385.32979
3777.358395,200,385.609044
2938.519446,200,387.573089
2832.135503,200,387.876774
3399.20286,200,388.182515
3905.859199,200,388.50345
3158.520234,200,388.808418
3012.067464,200,389.125883
3386.057155,200,389.478558
3457.106236,200,389.793824
2983.950391,200,390.093764
2834.249586,200,390.410387
3200.690221,200,392.302209
3405.289272,200,392.630701
2835.194501,200,392.937974
3045.165255,200,393.214237
2858.183448,200,393.505293
2621.255543,200,393.782093
3261.591351,200,394.067578
2957.559923,200,394.327777
3577.6203,200,394.620865
3021.078499,200,394.904248
3008.495234,200,396.746403
3469.980358,200,397.062916
3247.630537,200,397.381061
2826.794769,200,397.657823
3578.225396,200,397.951173
2407.15579,200,398.236498
3514.395779,200,398.546258
3050.467241,200,398.881271
3347.60941,200,399.182196
2976.686166,200,399.491555
3012.875517,200,401.462437
