#{"t_start": 1770228867.0307302, "env_id": "None"}
r,l,t
8284.299604,200,186.723925
9956.371684,200,186.835988
60.053493,36,186.863507
6594.390491,200,186.970812
15770.817849,200,187.08879
-973.928991,1,187.08879
10530.73259,200,187.207004
4666.808102,200,187.315159
-711.210254,12,187.321244
11103.883284,200,187.436365
7682.128317,200,187.547713
15159.685278,200,188.662409
8907.151849,200,188.771281
6997.842868,200,188.883366
11429.057268,200,189.002609
10520.88163,200,189.113081
12233.765356,200,189.225309
14837.045278,200,189.345787
12999.877968,200,189.46269
10533.03948,200,189.578891
7237.023557,200,189.694013
12910.183081,200,190.936331
-969.427387,1,190.94305
10361.952923,200,191.063443
13469.334359,200,191.184556
11919.274933,200,191.307703
14226.257593,200,191.424919
12817.926328,200,191.54584
11886.914856,200,191.666604
13450.991798,200,191.787262
6632.44077,200,191.913242
11698.004265,200,192.052658
11690.054922,200,192.19348
14832.929673,200,193.395538
2332.598111,200,193.520389
12550.146557,200,193.640163
12059.039967,200,193.761166
11910.618,200,193.882073
-967.67991,2,193.885056
12198.232759,200,194.012707
13334.143897,200,194.137735
-962.213415,13,194.146018
11342.111692,200,194.262009
12703.255861,200,194.387635
9380.524687,200,194.515774
8556.66209,200,196.021579
-978.645862,1,196.023559
9128.056104,200,196.142594
9073.464145,200,196.274766
12946.239555,200,196.396028
12508.27808,200,196.521516
9661.127712,200,196.642718
10297.204857,200,196.765914
-978.935671,4,196.768387
13488.772746,200,196.887411
5666.066964,200,197.003865
11669.439505,200,197.123623
11686.401588,200,198.381774
6445.307296,200,198.494418
-1003.990698,1,198.49638
13296.166009,200,198.602406
13134.273747,200,198.727339
5789.250744,200,198.867872
13284.744538,200,198.991581
11299.632337,200,199.118814
5301.261333,200,199.22835
-978.263346,3,199.235176
11347.85529,200,199.359679
12018.047547,200,199.479663
16212.088404,200,200.67621
13703.697848,200,200.795579
13555.630868,200,200.918304
13291.68912,200,201.079238
8956.491824,200,201.197016
13492.920205,200,201.327413
13497.776546,200,201.471675
12421.370751,200,201.598761
8604.568089,200,201.717034
14682.276185,200,201.839813
13821.758086,200,202.954153
12134.107825,200,203.06664
15334.410132,200,203.188906
14036.965078,200,203.31905
-875.179284,3,203.320657
14479.143354,200,203.440722
12786.782307,200,203.562142
11691.225858,200,203.670448
14041.384553,200,203.785737
4852.941804,200,203.903466
13523.966228,200,204.015032
11329.953794,200,204.129685
13474.569546,200,205.262482
12354.711036,200,205.378829
13225.963196,200,205.491275
11909.355048,200,205.608878
8207.394169,200,205.728071
14027.706145,200,205.834573
10968.145055,200,205.956382
11790.831372,200,206.077666
10174.251149,200,206.189226
10491.209017,200,206.311237
15113.106835,200,207.450811
6720.104445,200,207.570204
7339.308564,200,207.686889
12982.045374,200,207.805711
-972.28171,20,207.820193
9830.485402,200,207.933518
12736.25016,200,208.052252
12651.044796,200,208.173547
12556.109891,200,208.286237
7299.221093,200,208.403059
6073.089674,200,208.512044
14986.085349,200,209.606525
12363.378052,200,209.723277
-988.769038,1,209.723277
12066.861263,200,209.838414
12075.956606,200,209.955748
13273.357661,200,210.080941
13158.221909,200,210.204618
11150.275944,200,210.32011
14995.676509,200,210.431861
-747.460783,9,210.442664
910.252633,42,210.464153
2143.243226,200,210.586387
9224.209398,200,210.698985
4772.561177,200,211.836999
4145.735451,200,211.938384
13023.576888,200,212.055081
12278.671339,200,212.171141
12015.345415,200,212.285544
3890.274738,200,212.401186
12345.187618,200,212.523247
15759.209972,200,212.640052
-900.446276,7,212.640052
9309.221858,200,212.763324
11663.122233,200,212.865991
12117.565716,200,214.165905
4627.215865,200,214.271352
11902.745612,200,214.395671
15199.934495,200,214.517937
4120.533702,200,214.632789
13330.198994,200,214.75457
13069.670321,200,214.862643
14498.002746,200,214.980608
9105.597939,200,215.088135
13447.582885,200,215.209839
7392.032107,200,215.317318
10659.378383,200,216.413404
10555.195722,200,216.522688
5451.930422,200,216.638489
14905.457291,200,216.769781
11492.272469,200,216.887311
2470.034323,200,216.998285
12652.172799,200,217.117353
11922.507688,200,217.237421
13391.175378,200,217.345306
12509.251414,200,217.467645
8788.024015,200,218.591491
4699.564399,200,218.696342
11946.493902,200,218.817301
-901.580167,6,218.817301
13076.972666,200,218.937988
13637.777304,200,219.050425
13437.134281,200,219.167489
16205.695634,200,219.282091
11820.55842,200,219.400629
14568.180528,200,219.518472
13311.288907,200,219.629718
15493.985934,200,220.882822
15430.887739,200,220.994307
11377.205338,200,221.115791
4811.317232,200,221.21653
9110.769851,200,221.340863
12965.487188,200,221.45766
14166.781908,200,221.568759
13708.400125,200,221.684165
14089.572474,200,221.789985
14679.600277,200,221.914954
13218.112204,200,223.099911
15345.856843,200,223.223632
-632.56888,21,223.23788
3202.036574,200,223.350456
15368.55259,200,223.471607
10416.08858,200,223.589926
6504.36892,200,223.704085
6314.013815,200,223.819688
13842.912492,200,223.926961
10727.696121,200,224.056386
14833.199168,200,224.174807
12802.478318,200,225.407207
4932.10181,200,225.525126
8803.482031,200,225.641146
6612.54234,200,225.7565
12954.724578,200,225.875672
13908.145971,200,225.98432
12578.89504,200,226.098549
6966.461284,200,226.216016
14130.809397,200,226.33464
12802.369917,200,226.447724
7858.614211,200,226.563644
12089.989068,200,227.70672
13838.151363,200,227.823843
15243.517083,200,227.950389
12290.465412,200,228.06907
-992.262421,8,228.075472
13360.189137,200,228.196669
16053.153983,200,228.314194
-994.482055,6,228.316303
14338.946871,200,228.428055
11541.385429,200,228.542773
9079.785004,200,228.665305
8813.951062,200,228.778244
5996.369723,200,229.917532
12963.651139,200,230.035036
-956.213623,2,230.045242
14246.74174,200,230.158411
14113.525057,200,230.271501
6734.882755,200,230.391102
7273.614733,200,230.509274
13017.963221,200,230.626622
12307.965762,200,230.740171
14150.696306,200,230.861412
15218.928255,200,230.972795
-852.142683,12,230.98621
9254.834286,200,232.37409
12605.792339,200,232.494854
10010.976413,200,232.613517
2625.868633,200,232.726128
4442.003878,200,232.841826
13271.117759,200,232.965002
4281.491489,200,233.075284
-995.570123,1,233.075284
8857.425647,168,233.180003
11458.344232,200,233.293952
12253.402693,200,233.411731
-999.755827,1,233.412854
10416.186157,200,234.498962
11183.997553,200,234.611644
11517.42336,200,234.729225
7907.036289,200,234.8376
8018.931361,200,234.96355
11596.510177,200,235.079861
6584.703389,200,235.201739
-937.956252,7,235.208308
13561.595287,200,235.327382
-989.988588,8,235.327382
12416.638658,200,235.452687
-927.540164,4,235.455903
9782.649763,200,235.572588
7991.968782,200,236.977497
12428.210474,200,237.098107
13822.572433,200,237.221946
-1004.025097,1,237.221946
13872.52788,200,237.335763
6369.966372,200,237.441823
6409.836764,200,237.556333
12904.32811,200,237.681588
4089.538365,200,237.798194
12839.937451,200,237.919671
15313.70905,200,238.03398
14517.865778,200,238.151214
15437.381274,200,239.269135
13252.33218,200,239.379254
15075.281106,200,239.506404
13433.192675,200,239.623975
14501.331236,200,239.736462
9867.148932,200,239.844623
-946.096586,2,239.855013
10903.732037,200,239.96857
15469.87143,200,240.084597
7696.843129,200,240.200081
13621.813809,200,240.321755
15470.785053,200,241.42944
11312.19336,200,241.538914
15481.161398,200,241.657591
11709.937154,200,241.77855
12779.829546,200,241.896129
13458.439538,200,242.00868
-662.574897,13,242.012758
12473.62952,200,242.131294
12366.731692,200,242.251777
14792.00355,200,242.373447
13245.673127,200,242.494789
12916.120302,200,243.694377
12651.453233,200,243.806376
4261.909814,200,243.926347
12337.52546,200,244.049306
11994.023419,200,244.167079
12344.438545,200,244.278474
2488.325438,200,244.399758
6286.501111,200,244.510178
13420.298081,200,244.622565
4536.89538,200,244.743804
14168.33487,200,246.13193
9862.220169,200,246.242845
15137.589281,200,246.364586
14196.767774,200,246.48095
-918.586515,5,246.482571
14995.788753,200,246.594358
14437.341897,200,246.718367
8550.859509,200,246.822729
13943.371563,200,246.939698
15115.558283,200,247.053291
15382.839313,200,247.172913
13954.569435,200,247.285529
13353.81254,200,248.431539
-641.875606,9,248.440286
16082.505808,200,248.553102
11925.938654,200,248.67346
14650.868228,200,248.785505
13806.469232,200,248.909242
12184.359892,200,249.025949
13226.010502,200,249.142916
9494.109663,200,249.257941
-401.301668,9,249.257941
-923.503209,3,249.269827
15839.778193,200,249.389508
14054.830961,200,249.504054
10024.65284,200,250.833851
13182.141355,200,250.951929
15324.758536,200,251.068867
12797.315229,200,251.19262
9810.840887,200,251.305397
13300.716528,200,251.426063
5132.521169,200,251.548624
13318.618276,200,251.670434
12233.740237,200,251.795944
11713.598953,200,251.909212
15788.673289,200,253.272829
12661.131464,200,253.393555
8436.603444,200,253.502636
-989.948033,1,253.502636
13144.578849,200,253.614612
