#{"t_start": 1770867923.6991062, "env_id": "None"}
r,l,t
4200.570093,200,6493.021546
3863.559127,200,6495.450861
4110.186723,200,6497.77539
148.256959,30,6498.121433
4640.826275,200,6500.468539
3255.578702,200,6502.956784
4384.895966,200,6505.200395
4158.830041,200,6507.509273
4471.671866,200,6509.831873
5019.307945,200,6512.197716
4114.374818,200,6514.213549
5071.95372,200,6516.211487
3550.802877,200,6518.226632
3553.602691,200,6520.871728
3703.623774,200,6523.313445
4214.268711,200,6525.510962
3666.660748,200,6527.744238
3642.057411,200,6529.904576
3643.920636,200,6531.940349
4145.577616,200,6533.994472
-39.803516,13,6534.125718
3978.976356,200,6537.957467
4107.570357,200,6540.813568
5175.347878,200,6543.428584
4022.927921,200,6545.750442
4328.408434,200,6548.090652
4207.107,200,6550.514459
4508.910432,200,6552.927828
4220.367899,200,6555.260817
4769.872845,200,6557.555986
4407.141801,200,6559.90292
4156.067122,200,6562.29353
4353.141093,200,6564.778235
2.301912,11,6564.917063
4842.844992,200,6567.043492
4547.222788,200,6569.047998
4865.131157,200,6571.346048
3376.194102,200,6573.43039
4342.957743,200,6575.673449
4132.591962,200,6578.074276
-78.854679,9,6578.173434
4524.96747,200,6580.363383
4020.20866,200,6582.548709
4424.561627,200,6584.976642
3602.897319,200,6587.006537
3545.802447,200,6589.037524
-151.493344,6,6589.103873
4241.185149,200,6591.198674
4755.793797,200,6593.182323
3936.167455,200,6595.17287
4328.555132,200,6597.278086
3200.558213,200,6599.346442
4543.573457,200,6601.377306
4546.642119,200,6603.432384
3447.700187,200,6605.52239
3903.021709,200,6607.56987
3011.003931,200,6609.606851
4309.386289,200,6611.576651
4135.513131,200,6613.673321
3854.700877,200,6615.669843
4630.385439,200,6617.696267
3736.055408,200,6619.67239
3765.607115,200,6621.770752
3832.407593,200,6623.769454
3317.203326,200,6625.806395
4517.913374,200,6627.880492
4153.813032,200,6630.082172
4163.66431,200,6632.10359
4449.459164,200,6634.478559
3375.382363,200,6637.102791
4443.275256,200,6639.485546
4330.246238,200,6641.842184
-183.022333,2,6641.864821
4548.172657,200,6644.190342
4179.167256,200,6646.532845
2888.476548,200,6648.96344
-204.874502,1,6648.974867
4303.404995,200,6651.308556
3647.279229,200,6653.687815
4893.738346,200,6656.165201
4270.20537,200,6658.670945
3589.578147,200,6661.138164
4375.472611,200,6663.572518
4368.621548,200,6666.03453
3875.87385,200,6668.626184
4981.961874,200,6671.047526
4834.026398,200,6673.440653
3789.639207,200,6675.866864
3700.876841,200,6678.291337
3018.346779,200,6680.681874
4223.465247,200,6683.098221
4161.982403,200,6685.551951
3591.350474,200,6688.080561
4182.650622,200,6690.532354
4532.156857,200,6692.811919
4344.622267,200,6695.132116
4724.513676,200,6697.527786
4546.140248,200,6699.808039
4487.014407,200,6702.013752
2473.829855,129,6703.477111
3859.027953,200,6705.81127
4485.289332,200,6708.142535
4083.856922,200,6710.339297
3872.478249,200,6712.576198
3643.914759,200,6714.713916
4211.661946,200,6717.117462
5099.220412,200,6719.379796
-148.798884,18,6719.593647
4299.007369,200,6721.940803
2883.044594,200,6724.275282
4174.131135,200,6726.488412
4323.079501,200,6728.672552
3858.643197,200,6731.008893
4396.903499,200,6733.378765
3663.636751,200,6735.622504
4408.518943,200,6737.781828
4620.721569,200,6740.046717
4782.782342,200,6742.219565
4338.572559,200,6744.476371
4622.680669,200,6746.802565
4021.193346,200,6748.969431
4585.562937,200,6751.10939
4078.40022,200,6753.363882
3838.410802,200,6755.377526
4820.068404,200,6757.405776
